,time,open,high,low,close,volume
0,1650672000000,15.3665,15.732,15.168,15.659,27544532.44835
1,1650675600000,15.658,16.04,15.4895,15.9035,19506905.45415
2,1650679200000,15.9065,16.08,15.69,15.9,16086333.5072
3,1650682800000,15.8985,16.656,15.87,16.5005,39573847.66985
4,1650686400000,16.5005,16.849,16.289,16.7625,35244498.604
5,1650690000000,16.7625,17.18,16.6355,16.793,34808467.2109
6,1650693600000,16.793,16.981,16.25,16.581,60743531.34205
7,1650697200000,16.581,16.8675,16.4305,16.6595,22027541.34785
8,1650700800000,16.6595,16.7285,16.2785,16.6115,17444277.16175
9,1650704400000,16.6115,16.634,16.2595,16.4855,9393446.29105
10,1650708000000,16.4855,16.96,16.3885,16.868,17244099.9067
11,1650711600000,16.869,17.1565,16.658,16.987,28997090.48365
12,1650715200000,16.987,17.0185,16.452,16.6175,29201126.49455
13,1650718800000,16.6175,16.761,16.366,16.6035,12221490.4887
14,1650722400000,16.6035,16.8995,16.431,16.7115,12551927.3268
15,1650726000000,16.7115,17.98,16.699,17.5405,50518673.2845
16,1650729600000,17.5405,18.444,17.1885,18.1415,64139288.6881
17,1650733200000,18.136,18.1955,17.495,17.626,39116499.3143
18,1650736800000,17.626,17.9325,17.513,17.654,17843058.7877
19,1650740400000,17.654,17.706,17.1,17.273,22863366.7176
20,1650744000000,17.272,17.393,16.86,17.103,27029306.79935
21,1650747600000,17.103,17.2,16.8965,17.0005,12184493.8132
22,1650751200000,17.0005,17.0765,16.5345,16.556,16767848.7154
23,1650754800000,16.556,16.79,16.32,16.6825,20549500.9999
24,1650758400000,16.6825,16.79,16.3615,16.426,19682387.71785
25,1650762000000,16.426,16.5465,16.0605,16.1385,20828115.0141
26,1650765600000,16.1385,16.361,16.013,16.163,16613547.99735
27,1650769200000,16.163,16.333,16.0705,16.235,17652981.32785
28,1650772800000,16.235,16.328,15.91,16.1115,17500860.00675
29,1650776400000,16.1115,16.25,16.024,16.1805,8338356.91605
30,1650780000000,16.1805,16.51,16.1155,16.371,22043250.57465
31,1650783600000,16.371,16.58,16.2095,16.503,13199190.30205
32,1650787200000,16.503,16.747,16.388,16.501,22784293.17565
33,1650790800000,16.5015,16.6375,16.3,16.517,12923969.1622
34,1650794400000,16.517,16.6735,16.3635,16.439,8684142.32575
35,1650798000000,16.4385,16.4985,16.15,16.346,12083939.04435
36,1650801600000,16.346,16.3905,16.082,16.2055,7788452.32325
37,1650805200000,16.2055,16.465,16.059,16.4215,12830220.97955
38,1650808800000,16.4215,17.33,16.3735,17.036,27040435.22965
39,1650812400000,17.036,17.441,16.7215,17.207,29865437.68465
40,1650816000000,17.208,17.385,16.882,17.2,36083067.17605
41,1650819600000,17.2,17.258,16.742,16.8395,20922102.4919
42,1650823200000,16.8395,17.3,16.805,17.1115,12818510.1803
43,1650826800000,17.1115,17.79,17.0665,17.6345,21297428.9266
