,time,open,high,low,close,volume
0,1648252800000,44337.0,44478.0,44150.0,44179.0,63551545.1069
1,1648256400000,44179.0,44384.0,44074.0,44324.0,80609613.2963
2,1648260000000,44324.0,44416.0,44213.0,44312.0,61530545.7443
3,1648263600000,44312.0,44460.0,44276.0,44424.0,50449246.5148
4,1648267200000,44424.0,44484.0,44390.0,44436.0,42996040.8951
5,1648270800000,44436.0,44542.0,44377.0,44528.0,37374118.8307
6,1648274400000,44528.0,44574.0,44410.0,44472.0,39882312.7144
7,1648278000000,44472.0,44579.0,44393.0,44537.0,42078000.7264
8,1648281600000,44537.0,44599.0,44464.0,44524.0,42952666.8788
9,1648285200000,44524.0,44548.0,44448.0,44503.0,32193212.2366
10,1648288800000,44503.0,44521.0,44394.0,44452.0,32036823.7789
11,1648292400000,44452.0,44523.0,44350.0,44369.0,39606557.015
12,1648296000000,44369.0,44434.0,44251.0,44374.0,66912094.6171
13,1648299600000,44374.0,44430.0,44188.0,44283.0,44153598.0661
14,1648303200000,44283.0,44309.0,44174.0,44284.0,44848912.2033
15,1648306800000,44284.0,44362.0,44220.0,44226.0,72689409.8262
16,1648310400000,44226.0,44333.0,44174.0,44324.0,70308025.6637
17,1648314000000,44324.0,44459.0,44315.0,44394.0,46243623.7317
18,1648317600000,44394.0,44488.0,44381.0,44456.0,34185712.5468
19,1648321200000,44456.0,44479.0,44322.0,44389.0,41831219.9295
20,1648324800000,44386.0,44830.0,44380.0,44588.0,190595416.8802
21,1648328400000,44588.0,44603.0,44264.0,44461.0,79326485.7982
22,1648332000000,44461.0,44543.0,44380.0,44383.0,40870476.5209
23,1648335600000,44383.0,44597.0,44383.0,44540.0,53744497.0534
24,1648339200000,44540.0,44771.0,44508.0,44732.0,84870254.2394
25,1648342800000,44732.0,44800.0,44611.0,44756.0,93573450.814
26,1648346400000,44756.0,44969.0,44684.0,44721.0,130225098.8081
27,1648350000000,44721.0,44750.0,44657.0,44746.0,47074897.5075
28,1648353600000,44746.0,44789.0,44566.0,44602.0,46779914.9434
29,1648357200000,44602.0,44748.0,44594.0,44663.0,36730171.2358
30,1648360800000,44663.0,44766.0,44647.0,44688.0,28340464.1353
31,1648364400000,44688.0,44777.0,44662.0,44763.0,25187561.5976
32,1648368000000,44763.0,44773.0,44612.0,44629.0,39671557.9525
33,1648371600000,44629.0,44741.0,44569.0,44570.0,48515308.5029
34,1648375200000,44570.0,44653.0,44530.0,44564.0,53601873.4949
35,1648378800000,44564.0,44682.0,44543.0,44591.0,63258049.8352
36,1648382400000,44591.0,44631.0,44462.0,44467.0,66280929.9311
37,1648386000000,44467.0,44685.0,44461.0,44642.0,47701183.7942
38,1648389600000,44642.0,44765.0,44610.0,44645.0,61539707.5791
39,1648393200000,44645.0,44975.0,44553.0,44899.0,157353845.5034
40,1648396800000,44899.0,45117.0,44739.0,44992.0,199437239.5896
41,1648400400000,44992.0,45019.0,44814.0,44956.0,74941131.7853
42,1648404000000,44956.0,45040.0,44875.0,44879.0,88366986.1481
43,1648407600000,44879.0,44924.0,44835.0,44864.0,48931240.5645
44,1648411200000,44864.0,46744.0,44744.0,46150.0,717104349.3232
45,1648414800000,46150.0,46860.0,45888.0,46595.0,354887936.5252
46,1648418400000,46595.0,46978.0,46382.0,46627.0,370839890.4157
47,1648422000000,46627.0,46909.0,46575.0,46852.0,134687678.0779
48,1648425600000,46852.0,47766.0,46677.0,46942.0,495395964.8415
49,1648429200000,46942.0,47053.0,46712.0,46828.0,132340257.3244
50,1648432800000,46828.0,46972.0,46790.0,46942.0,52307854.9211
51,1648436400000,46942.0,47068.0,46856.0,47068.0,74312239.9699
52,1648440000000,47068.0,47253.0,46885.0,47148.0,86780707.3572
53,1648443600000,47148.0,47418.0,47091.0,47098.0,144995907.3738
54,1648447200000,47097.0,47161.0,46783.0,46937.0,156224121.3225
55,1648450800000,46937.0,47135.0,46917.0,47012.0,110132961.2566
56,1648454400000,47012.0,47082.0,46870.0,47041.0,62453821.0499
57,1648458000000,47041.0,47210.0,46988.0,47162.0,84904021.8561
58,1648461600000,47162.0,47315.0,47081.0,47248.0,101148406.0578
59,1648465200000,47248.0,47400.0,47144.0,47281.0,113102013.3199
60,1648468800000,47281.0,47400.0,47135.0,47232.0,102336985.4623
61,1648472400000,47232.0,47783.0,47199.0,47755.0,297001837.4638
62,1648476000000,47755.0,47770.0,47370.0,47621.0,208485984.7019
63,1648479600000,47621.0,47995.0,47450.0,47452.0,259715823.1095
64,1648483200000,47452.0,47579.0,47336.0,47495.0,120415264.1145
65,1648486800000,47495.0,47693.0,47340.0,47612.0,82504139.7688
66,1648490400000,47612.0,48150.0,47525.0,48015.0,303995530.356
67,1648494000000,48015.0,48238.0,47694.0,47977.0,239550289.2077
68,1648497600000,47977.0,48069.0,47830.0,47967.0,102133675.6689
69,1648501200000,47967.0,48189.0,47476.0,47664.0,192423607.3799
70,1648504800000,47664.0,47785.0,47510.0,47573.0,90057804.0168
71,1648508400000,47573.0,47631.0,46926.0,47166.0,243681893.8187
72,1648512000000,47166.0,47650.0,47067.0,47419.0,182550848.1776
73,1648515600000,47419.0,47635.0,47361.0,47564.0,94243222.6637
74,1648519200000,47564.0,47637.0,47400.0,47442.0,90571524.1578
75,1648522800000,47442.0,47458.0,47352.0,47376.0,54217027.4371
76,1648526400000,47376.0,47714.0,47360.0,47634.0,162613842.3906
77,1648530000000,47634.0,47696.0,47539.0,47665.0,63656650.5227
78,1648533600000,47665.0,47799.0,47550.0,47594.0,69578881.1212
79,1648537200000,47594.0,47620.0,47383.0,47392.0,113948325.1993
80,1648540800000,47392.0,47656.0,47376.0,47575.0,86268977.8653
81,1648544400000,47575.0,47771.0,47560.0,47623.0,71841438.6036
82,1648548000000,47623.0,47648.0,47464.0,47635.0,51872343.9885
83,1648551600000,47635.0,48000.0,47605.0,47925.0,144687937.9191
84,1648555200000,47925.0,48147.0,47844.0,47883.0,254716813.2596
85,1648558800000,47883.0,47939.0,47572.0,47724.0,203272676.4284
86,1648562400000,47724.0,47864.0,47611.0,47808.0,228186888.7948
87,1648566000000,47808.0,48068.0,47363.0,47463.0,278508763.7076
88,1648569600000,47463.0,47575.0,47147.0,47515.0,303245798.2382
89,1648573200000,47515.0,47525.0,47166.0,47480.0,166390681.6871
90,1648576800000,47480.0,47639.0,47379.0,47553.0,143138829.421
91,1648580400000,47553.0,47908.0,47530.0,47741.0,148234027.1023
92,1648584000000,47741.0,47763.0,47339.0,47509.0,103661460.9581
93,1648587600000,47509.0,47550.0,47200.0,47304.0,96999320.0607
94,1648591200000,47304.0,47442.0,46939.0,47369.0,229933643.9902
95,1648594800000,47369.0,47549.0,47337.0,47462.0,82022414.6707
96,1648598400000,47462.0,47473.0,47118.0,47277.0,104085467.0823
97,1648602000000,47277.0,47277.0,46549.0,46894.0,328590822.7972
98,1648605600000,46894.0,47326.0,46826.0,47227.0,160996305.9572
99,1648609200000,47227.0,47486.0,47217.0,47454.0,86570904.6991
100,1648612800000,47454.0,47499.0,47165.0,47265.0,95336678.0576
101,1648616400000,47265.0,47569.0,47225.0,47516.0,78446577.385
102,1648620000000,47516.0,47617.0,47370.0,47434.0,77386194.9958
103,1648623600000,47433.0,47544.0,47357.0,47399.0,68450041.5593
104,1648627200000,47399.0,47528.0,47216.0,47462.0,120025031.8277
105,1648630800000,47462.0,47485.0,47235.0,47283.0,68832165.0544
106,1648634400000,47283.0,47357.0,47229.0,47299.0,65703602.8686
107,1648638000000,47299.0,47500.0,47076.0,47350.0,131475915.7982
108,1648641600000,47350.0,47374.0,47168.0,47325.0,82634245.7283
109,1648645200000,47325.0,47341.0,46944.0,47018.0,195953032.7896
110,1648648800000,47018.0,47274.0,46888.0,47147.0,238400139.3218
111,1648652400000,47147.0,47223.0,46943.0,47192.0,124200283.6759
112,1648656000000,47192.0,47366.0,47057.0,47267.0,140324536.5752
113,1648659600000,47267.0,47731.0,47205.0,47693.0,202390239.0613
114,1648663200000,47693.0,47740.0,47083.0,47138.0,174596845.681
115,1648666800000,47137.0,47194.0,46820.0,47082.0,290792451.8688
116,1648670400000,47082.0,47304.0,47019.0,47280.0,119908179.0543
117,1648674000000,47280.0,47329.0,46907.0,46996.0,191146820.0826
118,1648677600000,46996.0,47105.0,46850.0,47105.0,129511797.4304
119,1648681200000,47105.0,47195.0,47008.0,47078.0,78718147.0611
120,1648684800000,47078.0,47283.0,46972.0,47166.0,81579102.5835
121,1648688400000,47166.0,47442.0,47155.0,47417.0,72891844.6136
122,1648692000000,47417.0,47437.0,47195.0,47234.0,54780112.497
123,1648695600000,47234.0,47263.0,47082.0,47107.0,61922707.6685
124,1648699200000,47107.0,47165.0,47005.0,47032.0,72162768.4456
125,1648702800000,47032.0,47161.0,46920.0,47109.0,110459379.4227
126,1648706400000,47109.0,47189.0,47042.0,47139.0,42991850.5851
127,1648710000000,47139.0,47197.0,47066.0,47179.0,36252660.8025
128,1648713600000,47179.0,47350.0,47077.0,47264.0,88149881.777
129,1648717200000,47264.0,47366.0,47142.0,47318.0,72734082.3951
130,1648720800000,47318.0,47414.0,47229.0,47294.0,63340552.5734
131,1648724400000,47294.0,47305.0,47093.0,47166.0,66809785.1589
132,1648728000000,47166.0,47574.0,47126.0,47417.0,180259305.4855
133,1648731600000,47417.0,47646.0,46912.0,46923.0,423734480.2482
134,1648735200000,46923.0,46924.0,46232.0,46711.0,608218850.5407
135,1648738800000,46711.0,46830.0,46364.0,46473.0,220315356.7104
136,1648742400000,46473.0,46515.0,45700.0,45709.0,578792334.8389
137,1648746000000,45709.0,45917.0,45677.0,45836.0,180067624.7869
138,1648749600000,45836.0,45973.0,45616.0,45966.0,168313085.5166
139,1648753200000,45966.0,46000.0,45528.0,45623.0,187449494.52
140,1648756800000,45623.0,45819.0,45533.0,45769.0,130965783.3627
141,1648760400000,45769.0,45860.0,45663.0,45766.0,63070545.5734
142,1648764000000,45766.0,45833.0,45672.0,45802.0,54313549.5421
143,1648767600000,45802.0,45806.0,45202.0,45524.0,201716309.1938
144,1648771200000,45524.0,45654.0,45359.0,45551.0,210404353.1016
145,1648774800000,45551.0,45551.0,44883.0,44950.0,468477710.0151
146,1648778400000,44950.0,45062.0,44222.0,44410.0,603899097.5578
147,1648782000000,44410.0,44601.0,44265.0,44591.0,239163136.8178
148,1648785600000,44591.0,44780.0,44546.0,44641.0,138341340.6068
149,1648789200000,44641.0,44792.0,44588.0,44654.0,100099649.9224
150,1648792800000,44654.0,44841.0,44571.0,44797.0,96978697.3161
151,1648796400000,44797.0,45109.0,44786.0,45024.0,196515583.2127
152,1648800000000,45024.0,45344.0,45012.0,45149.0,194462467.3558
153,1648803600000,45149.0,45250.0,45002.0,45098.0,123365266.7278
154,1648807200000,45096.0,45247.0,45040.0,45232.0,71013618.3207
155,1648810800000,45232.0,45288.0,45028.0,45080.0,87082397.7454
156,1648814400000,45080.0,45444.0,44715.0,45256.0,325810292.0406
157,1648818000000,45256.0,45619.0,45256.0,45451.0,255153910.3147
158,1648821600000,45451.0,46175.0,45435.0,46135.0,357502497.8471
159,1648825200000,46137.0,46736.0,46121.0,46551.0,447728806.9468
160,1648828800000,46554.0,46608.0,46053.0,46059.0,219764782.5565
161,1648832400000,46058.0,46560.0,45928.0,46479.0,211941292.4133
162,1648836000000,46479.0,46618.0,46253.0,46350.0,127376948.9564
163,1648839600000,46350.0,46412.0,46154.0,46380.0,106924283.0191
164,1648843200000,46380.0,46402.0,46090.0,46162.0,76271318.0433
165,1648846800000,46162.0,46458.0,46155.0,46322.0,46246819.0437
166,1648850400000,46322.0,46413.0,46177.0,46393.0,66739670.8459
167,1648854000000,46393.0,46394.0,46125.0,46298.0,83497006.9277
168,1648857600000,46298.0,47234.0,46090.0,46914.0,307705817.262
169,1648861200000,46915.0,47046.0,46523.0,46773.0,196786498.3471
170,1648864800000,46773.0,46872.0,46250.0,46510.0,130589434.387
171,1648868400000,46510.0,46624.0,46382.0,46624.0,72899984.6321
172,1648872000000,46624.0,46693.0,46499.0,46557.0,44036985.5619
173,1648875600000,46557.0,46625.0,46429.0,46563.0,33047979.4035
174,1648879200000,46563.0,46675.0,46484.0,46660.0,38527680.7338
175,1648882800000,46660.0,46673.0,46460.0,46626.0,67752224.1514
176,1648886400000,46626.0,46627.0,46515.0,46580.0,44425716.6777
177,1648890000000,46580.0,46759.0,46548.0,46701.0,50402314.8261
178,1648893600000,46701.0,46752.0,46564.0,46752.0,65588980.843
179,1648897200000,46752.0,46785.0,46561.0,46561.0,38634383.8524
180,1648900800000,46561.0,46914.0,46250.0,46750.0,271558916.8155
181,1648904400000,46750.0,46978.0,46667.0,46762.0,89957904.2327
182,1648908000000,46762.0,46826.0,46593.0,46636.0,47679125.2857
183,1648911600000,46636.0,46639.0,46157.0,46318.0,179131081.4048
184,1648915200000,46318.0,46450.0,46181.0,46335.0,68923058.2341
185,1648918800000,46335.0,46537.0,46277.0,46384.0,41461206.1954
186,1648922400000,46384.0,46419.0,45612.0,45849.0,393401757.5075
187,1648926000000,45849.0,46300.0,45827.0,46136.0,71321850.4446
188,1648929600000,46136.0,46374.0,46040.0,46200.0,98245915.4514
189,1648933200000,46200.0,46335.0,45924.0,46254.0,76120782.92
190,1648936800000,46254.0,46354.0,46051.0,46135.0,59838556.722
191,1648940400000,46135.0,46173.0,45782.0,45821.0,94733972.3415
192,1648944000000,45821.0,46093.0,45783.0,46092.0,86499239.058
193,1648947600000,46092.0,46093.0,45550.0,45862.0,165596313.0447
194,1648951200000,45862.0,45983.0,45789.0,45802.0,42908569.1985
195,1648954800000,45802.0,45999.0,45738.0,45970.0,40610050.5634
196,1648958400000,45970.0,46400.0,45956.0,46400.0,86317076.9518
197,1648962000000,46400.0,46403.0,46246.0,46382.0,62765770.2436
198,1648965600000,46382.0,46600.0,46334.0,46441.0,121835285.1527
199,1648969200000,46441.0,46486.0,46316.0,46395.0,51398014.19
200,1648972800000,46395.0,46446.0,46244.0,46299.0,29495016.4997
201,1648976400000,46299.0,46480.0,46197.0,46389.0,67898667.406
202,1648980000000,46389.0,46423.0,46137.0,46198.0,51408049.8362
203,1648983600000,46198.0,46349.0,46101.0,46279.0,54682316.6607
204,1648987200000,46279.0,46458.0,46205.0,46408.0,48932405.7148
205,1648990800000,46408.0,46675.0,46305.0,46458.0,110542198.2208
206,1648994400000,46458.0,46654.0,46317.0,46654.0,63237405.9199
207,1648998000000,46654.0,46743.0,46397.0,46427.0,102061849.5136
208,1649001600000,46427.0,46529.0,46229.0,46307.0,73349240.5518
209,1649005200000,46307.0,46433.0,46247.0,46415.0,51114714.7865
210,1649008800000,46415.0,46800.0,46371.0,46616.0,80787552.9567
211,1649012400000,46617.0,46730.0,46413.0,46425.0,94303005.1808
212,1649016000000,46425.0,46507.0,46379.0,46381.0,40997898.0676
213,1649019600000,46381.0,47005.0,46342.0,47005.0,109089783.5309
214,1649023200000,47000.0,47499.0,46602.0,46725.0,444463662.6463
215,1649026800000,46725.0,46742.0,46267.0,46425.0,183799398.6913
216,1649030400000,46425.0,46472.0,45767.0,45869.0,299649488.047
217,1649034000000,45869.0,46050.0,45775.0,45859.0,110786267.3864
218,1649037600000,45859.0,46071.0,45761.0,46040.0,89462237.1056
219,1649041200000,46040.0,46183.0,46000.0,46015.0,57295764.4149
220,1649044800000,46015.0,46166.0,45830.0,46090.0,72349974.7701
221,1649048400000,46090.0,46270.0,46040.0,46238.0,54958489.852
222,1649052000000,46238.0,46312.0,46173.0,46218.0,43659150.8026
223,1649055600000,46220.0,46243.0,46092.0,46190.0,61275002.0372
224,1649059200000,46190.0,46298.0,45966.0,46169.0,91325731.8359
225,1649062800000,46169.0,46169.0,45864.0,45903.0,98229672.5149
226,1649066400000,45903.0,46065.0,45798.0,46002.0,141952739.0735
227,1649070000000,46002.0,46214.0,45923.0,46174.0,80041011.2372
228,1649073600000,46174.0,46274.0,45916.0,46027.0,97173127.0353
229,1649077200000,46027.0,46264.0,45882.0,46191.0,137650235.1961
230,1649080800000,46191.0,46419.0,45880.0,45901.0,190961955.918
231,1649084400000,45901.0,45969.0,45560.0,45652.0,176809994.079
232,1649088000000,45652.0,45836.0,45579.0,45716.0,100376796.7536
233,1649091600000,45716.0,45785.0,45200.0,45396.0,212974678.5333
234,1649095200000,45396.0,45558.0,45125.0,45524.0,154921137.5684
235,1649098800000,45524.0,45961.0,45524.0,45947.0,140707366.4798
236,1649102400000,45949.0,46407.0,45721.0,46330.0,202348587.7697
237,1649106000000,46330.0,46620.0,46200.0,46481.0,181998899.476
